item_code,item,unit,item_group,item_category,2023-05-02,2023-05-03,2023-05-05,2023-05-06,2023-05-07,2023-05-08,2023-05-09,2023-05-15,2023-05-16,2023-05-17,2023-05-18,2023-05-19,2023-05-20,2023-05-21,2023-05-22,2023-05-23,2023-05-24,2023-05-25,2023-05-26,2023-05-27,2023-05-28,2023-05-29,2023-05-30,2023-05-31
361,SUP PUNJUT MAK SITI,10 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,1.6176470588235294,,1.6277777777777778,,,,,,,1.6157894736842107,,,,,,,1.6166666666666667,,
364,SERBUK CILI BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,7.1974074074074075,,7.226125000000001,,7.2,6.8,,,,7.274249999999999,,,,,,,7.290731707317073,7.4,7.479166666666667
365,SERBUK KUNYIT CAMPURAN (SEBATIAN) ADABI,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,6.203149606299212,,6.202283464566929,,6.0,6.333333333333333,,,,6.20479674796748,,,,,,,6.207519379844961,6.0,6.300000000000001
367,SERBUK KUNYIT BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,5.1265822784810124,,5.133333333333334,,5.0,4.7,,,,5.1347826086956525,,,,,,,5.137974683544304,5.0,5.2043478260869565
368,KACANG TANAH (IMPORT),1kg,BARANGAN KERING,KACANG,8.99,8.99,8.99,8.99,8.99,9.230073529411765,8.99,9.261726618705037,8.945,8.99,9.078,8.99,8.99,8.99,9.320441176470588,8.995000000000001,8.99,8.99,8.99,8.99,8.99,9.359652777777777,9.245000000000001,10.09375
388,KRIMER MANIS CAP JUNJUNG,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,4.4365853658536585,,4.447619047619048,,4.2,,,,,4.453658536585365,,,,,,,4.438095238095238,,4.583333333333333
716,CILI API/PADI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,,,27.625,,26.146153846153844,,,25.9,,,,24.338461538461537,22.0,,,,,,25.825,,
843,ANMUM LACTA (BIASA),650g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,37.82857142857143,,37.78666666666666,,36.6,36.5,,,,37.84,,,,,,,37.75277777777777,,38.660000000000004
845,SOTONG (≥ 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,32.532916666666665,,33.693,,,31.5,,,,31.603214285714284,39.0,,,,,,34.42464285714286,,
847,KETAM RENJONG/BUNGA (ANTARA 5 HINGGA 8 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,41.45,,39.78,,,,,,,38.980000000000004,48.0,,,,,,41.38,,
849,UDANG PUTIH KECIL (b	% 61 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,24.497999999999998,,23.7,,,,,,,23.84142857142857,24.0,,,,,,23.57,,
850,UDANG HARIMAU (ANTARA 20 HINGGA 30 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,42.0,,36.0,,,,,,,36.0,,,,,,,40.5,,
861,UBI KENTANG HOLLAND,1kg,BARANGAN KERING,UBI KENTANG,,,,,,4.278947368421052,,4.3549999999999995,,,,,,,4.3549999999999995,,,,,,,4.28421052631579,,4.3
863,JINTAN MANIS (KASAR),100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),,,,,,2.0194444444444444,,1.9972222222222225,,,,,,,2.0475000000000003,,,,,,,2.0547619047619046,,3.5
864,BUNGA CENGKIH,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),,,,,,7.338095238095238,,7.3,,,6.0,,,,7.322272727272727,,,,,,,7.37875,6.5,6.5
865,BUNGA LAWANG,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),,,,,,6.543571428571428,,6.507142857142857,,,5.5,,,,6.582142857142857,,,,,,,6.496296296296297,,
866,BUAH PELAGA,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),,,,,,13.390714285714285,,14.690714285714288,,,,,,,14.690714285714288,,,,,,,14.690714285714288,,
867,BUAH KERAS,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),,,,,,2.589,,2.6350000000000002,,,2.19,,,,2.6263636363636365,,,,,,,2.59,2.1,2.1
868,BUAH PALA,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),,,,,,4.4625,,4.783333333333333,,,,,,,4.783333333333333,,,,,,,4.783333333333333,,
869,BIJI SAWI,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),,,,,,1.55625,,1.546153846153846,,,,,,,1.546153846153846,,,,,,,1.5785714285714285,,
870,BIJI KETUMBAR,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),,,,,,1.7822222222222222,,1.815,,,,,,,1.7524137931034482,,,,,,,1.7524137931034482,,
871,LADA HITAM,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),,,,,,3.8466666666666662,,3.9165384615384613,,,4.0,,,,3.922083333333333,,,,,,,3.922083333333333,,
873,LADA PUTIH,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),,,,,,6.3566666666666665,,6.060714285714285,,,5.0,,,,6.142307692307692,,,,,,,6.1899999999999995,,
883,KRIMER MANIS BERVITAMIN CAP F&N,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,4.398191489361702,,4.397403846153846,,,4.3,,,,4.400288461538461,,,,,,,4.397403846153846,,
884,KRIMER MANIS CAP GOLD COIN,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,3.398953488372093,,3.3996629213483147,,,3.4,,,,3.4012359550561797,,,,,,,3.396153846153846,,
896,HALBA,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),,,,,,1.6574074074074074,,1.6166666666666667,,,2.0,,,,1.598,,,,,,,1.6134615384615385,,2.0
904,BERAS SUPER CAP RAMBUTAN 5% (IMPORT),10 kg,BARANGAN BERBUNGKUS,BERAS,,,,,,30.21611111111111,,30.264117647058825,,,,,,,30.280625,,,,,,,30.65642857142857,,
910,KORDIAL F&N (SIRAP ROS),2 liter,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,9.9,,,,10.878095238095238,,,,,,,,,
917,"TEPUNG GANDUM NGP (BERBUNGKUS, CAP SAUH)",1kg,BARANGAN BERBUNGKUS,TEPUNG,,,,,,3.656971830985915,,3.652885906040268,,,3.625,,,,3.645821917808219,,,,,,,3.637615894039735,,
918,MINYAK MASAK PAKET (PELBAGAI JENAMA),1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,2.5,2.5,,2.5,2.5,2.5,2.5,,2.5,2.5,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
919,SUSU TEPUNG PENUH KRIM DUTCHLADY,600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,20.71611111111111,,20.693529411764704,,19.9,20.5,,,,20.702903225806452,,,,,,,20.668181818181818,,20.4
929,NESCAFE CLASSIC (PAKET),200 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,19.996666666666666,,,,21.118955223880597,,,,,,,,,
957,SOS CILI KIMBALL,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,3.6802758620689655,,3.698848920863309,,3.7,3.5,,,,3.6988732394366197,,,,,,,3.7036734693877547,,3.7399999999999998
992,BERAS CAP JATI (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,,,,,,25.957142857142856,,25.957142857142856,,,26.0,,,,25.95,,,,,,,26.125,,
1070,SOS CILI MAGGI,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,4.006941176470589,,4.0216091954022986,,3.9,3.8666666666666667,,,,4.037393939393939,,,,,,,4.044497041420119,3.9,4.031142857142857
1080,SERBUK PENAIK ROYAL (TIN),226g,BARANGAN BERBUNGKUS,ESEN DAN RAGI,,,,,,6.9,,,,,,,,,,,,,,,,,,
1081,MACKAREL CAP KING CUP (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,,4.162857142857143,,4.125,,,4.5,,,,4.1125,,,,,,,4.2625,,
1082,MACKAREL CAP AYAM (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,,4.830891719745223,,4.836792452830189,,4.6,4.9,,,,4.8528301886792455,,,,,,,4.862424242424242,,4.675
1084,TEH BOH (SERBUK),500 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,11.75,,,,12.079347826086956,,,,,,,,,
1086,MINYAK JAGUNG CAP DAISY,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,17.19860759493671,,17.18829268292683,17.5,16.95,16.330000000000002,17.5,17.5,17.5,17.224285714285713,17.5,17.5,17.5,17.5,17.5,17.5,17.21965909090909,17.5,17.12142857142857
1087,MINYAK JAGUNG CAP DAISY,3 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,44.4360606060606,,44.32472222222222,,43.4,43.995000000000005,,,,44.378125,,,,,,,44.29971428571429,43.9,44.637499999999996
1088,MINYAK JAGUNG CAP MAZOLA,3 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,46.300000000000004,,46.300000000000004,,,,,,,46.300000000000004,,,,,,,46.300000000000004,,
1089,MINYAK JAGUNG CAP VECORN,3 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,46.49571428571428,,46.38933333333333,,44.2,,,,,45.25599999999999,,,,,,,45.25599999999999,,45.73333333333333
1090,MINYAK JAGUNG CAP VECORN,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,16.9,16.9,,16.9,17.538235294117644,16.9,17.612745098039216,16.9,18.799999999999997,16.9,16.9,16.9,16.9,17.57403846153846,16.9,16.9,16.9,16.9,16.9,16.9,17.525471698113208,16.9,18.825
1091,MINYAK MASAK SEBATIAN CAP HELANG,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,8.802631578947368,,8.754347826086956,,8.8,9.0,,,,8.947916666666666,,,,,,,8.818,,8.875
1092,MINYAK MASAK SEBATIAN CAP NEPTUNE,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,8.525,,8.525,,,,,,,8.525,,,,,,,8.525,,
1093,MINYAK MASAK SEBATIAN CAP PISAU,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,9.025806451612903,,8.985294117647058,,10.9,8.5,,,,9.012121212121212,,,,,,,9.015625,,9.716666666666667
1094,MINYAK MASAK TULEN CAP BURUH,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.8999999999999995,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.900000000000001
1095,MINYAK MASAK TULEN CAP VESAWIT,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,30.9,30.9,30.9,30.9,30.9,30.77925925925926,,30.7296,28.9,29.9,28.9,28.9,28.9,28.9,30.74509090909091,28.9,28.9,28.9,28.9,28.9,28.9,30.74785714285714,29.9,30.815384615384612
1097,SOS CILI MAGGI,500 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,5.426863905325444,,5.441341463414634,,5.4,5.5,,,,5.4920987654320985,,,,,,,5.506390532544379,5.4,5.448717948717949
1100,MINYAK MASAK TULEN CAP SERI MURNI,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,6.8999999999999995,,6.9,,,6.9,,,,6.9,,,,,,,6.9,,6.9
1101,MINYAK MASAK TULEN CAP SERI MURNI,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,13.292613636363637,,13.29375,,13.3,13.3,,,,13.294886363636364,,,,,,,13.292021276595746,13.3,13.295652173913044
1105,SUSU ANLENE ACTIFIT 3X COKLAT,600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,21.092238805970148,,21.077971014492753,,,21.2,,,,21.075072463768112,,,,,,,21.06169014084507,,21.099999999999998
1109,TELUR AYAM GRED A,30 biji,BARANGAN SEGAR,TELUR,,,13.5,,,13.757142857142856,,13.784210526315789,,,,,,,13.757142857142856,,,,,,,13.725,,
1110,TELUR AYAM GRED B,30 biji,BARANGAN SEGAR,TELUR,,12.9,12.9,12.9,,13.286538461538461,12.9,13.277999999999999,,,12.9,,,,13.296774193548389,12.9,,12.9,12.9,12.9,12.9,13.252380952380951,12.9,14.1
1111,TELUR AYAM GRED C,30 biji,BARANGAN SEGAR,TELUR,,,,,,12.739024390243904,12.3,12.72,,,,12.3,12.3,,12.746666666666668,12.3,12.3,12.3,12.3,12.3,12.3,12.685454545454546,12.3,13.5
1114,SOS TIRAM KIMBALL,510 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,6.132150537634408,,6.1439784946236555,,6.0,5.9,,,,6.15627659574468,,,,,,,6.1869000000000005,6.0,6.335294117647059
1115,KICAP LEMAK MASIN CAP KIPAS UDANG,345ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,5.758947368421053,,5.751086956521739,,,5.5,,,,5.757142857142857,,,,,,,5.749438202247192,,6.322222222222222
1116,SOS TIRAM NONA,510 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,5.779710144927536,,5.784507042253521,,5.7,5.7,,,,5.7953125,,,,,,,5.798484848484848,6.0,6.04
1117,SOS TIRAM ADABI,510 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,7.101612903225806,,7.119642857142857,,,7.5,,,,7.137878787878788,,,,,,,7.228787878787879,7.3,7.199999999999999
1125,SERBUK CILI KIJANG,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,7.3,,7.3,,,8.5,,,,6.8999999999999995,,,,,,,7.3,,
1128,LADA BENGGALA HIJAU (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,,,13.963157894736844,,13.327272727272726,,,7.9,,,,14.366190476190477,19.0,,,,,,13.373478260869565,,19.9
1129,LADA BENGGALA MERAH (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,,,13.49,,13.786666666666667,,,7.9,,,,14.207142857142857,,,,,,,13.049375,,22.9
1130,LADA BENGGALA KUNING (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,,,13.321111111111112,,12.440833333333332,,,7.9,,,,12.376666666666667,,,,,,,13.42375,,
1131,UBI KENTANG IMPORT (CHINA),1kg,BARANGAN KERING,UBI KENTANG,2.99,2.99,2.99,2.99,2.99,3.7754471544715447,2.99,3.8469421487603306,3.245,2.99,3.9842857142857144,2.99,2.99,2.99,3.8561538461538465,3.245,2.99,2.99,2.99,2.99,2.99,3.8737398373983742,3.395,4.0076
1132,LIMAU NIPIS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.99,7.99,7.99,7.99,7.99,10.842878787878789,7.99,10.884029850746268,8.19,8.19,10.418000000000001,7.99,7.99,7.99,10.719393939393939,10.495000000000001,7.99,8.09,8.09,8.09,8.09,10.539253731343283,8.09,
1135,KICAP MANIS ADABI,340ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,4.669047619047619,,4.6629921259842515,,4.4,4.8,,,,4.6512,,,,,,,4.653488372093023,4.4,4.681578947368421
1136,KICAP MASIN ADABI,340ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,4.526041666666667,,4.533333333333333,,4.3,4.5,,,,4.550515463917526,,,,,,,4.5406249999999995,4.35,4.5953124999999995
1137,SOS CILI THAI LIFE,360g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,4.436632653061225,,4.4366315789473685,,4.6,4.300000000000001,,,,4.443366336633663,,,,,,,4.4333663366336635,,4.9
1138,SOS TIRAM MAGGI,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,5.661313868613139,,5.650735294117647,,5.5,5.7,,,,5.66496062992126,,,,,,,5.667338709677419,5.5,5.713235294117647
1139,SOS TOMATO LIFE,330 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,,,,3.6306249999999998,,3.6581249999999996,,3.8,3.6,,,,3.6750000000000003,,,,,,,3.6782352941176466,3.9,4.24
1140,MARJERIN PLANTA,240 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,7.274782608695652,,7.26609756097561,,6.4,7.075,,,,7.2598214285714295,,,,,,,7.262658959537573,6.5,7.165217391304348
1141,MARJERIN DAISY,240 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,5.273739130434783,,5.281071428571429,,,4.966666666666667,,,,5.277289719626169,,,,,,,5.290181818181819,,5.021428571428571
1142,SARDIN CAP ADABI (SOS TOMATO DENGAN CILI),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,,,,,,8.841649484536083,,8.840618556701031,,,9.5,,,,8.800416666666667,,,,,,,8.817244897959185,,8.657142857142857
1144,MENTEGA KACANG HALUS LADY'S CHOICE,340 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,13.377272727272729,,13.316666666666668,,14.5,13.5,,,,13.373611111111112,,,,,,,13.419444444444444,,13.490909090909092
1145,NESTLE CERELAC BERAS - TIN,500 g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,,,,,,14.824102564102564,,14.989487179487181,,13.99,14.933333333333332,,,,15.379750000000001,,,,,,,15.509753086419753,17.0,15.449545454545454
1151,SANTAN KELAPA JENAMA AYAM BRAND,1 liter,BARANGAN BERBUNGKUS,SANTAN (KOTAK),,,,,,11.652602739726028,,11.657823129251701,,10.6,11.6,,,,11.644295774647887,,,,,,,11.639121621621623,11.0,11.46483870967742
1153,PERENCAH TOM YAM ADABI,40 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,2.0916,,2.0780392156862746,,2.1,1.9000000000000001,,,,2.080903225806452,,,,,,,2.0778881987577638,2.05,2.0710526315789473
1355,100 PLUS (ORIGINAL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,3.964146341463415,,,,,,,,,
1367,DAGING PAHA KAMBING BEBIRI IMPORT BERTULANG  (MUTTON) (AUSTRALIA),1kg,BARANGAN SEGAR,DAGING,,,,,,30.0,,30.0,,,,,,,30.0,,,,,,,30.0,,
1375,DAGING KERBAU IMPORT (INDIA) * (SILVERSIDE),1kg,BARANGAN SEGAR,DAGING,,,,,,18.145,,18.145,,,,,,,19.3,,,,,,,19.3,,
1377,DAGING KERBAU IMPORT (INDIA) * (BLADE),1kg,BARANGAN SEGAR,DAGING,,,,,,16.645,,17.03,,,,,,,17.4,,,,,,,17.4,,
1378,DAGING KERBAU IMPORT (INDIA) * (CHUCK),1kg,BARANGAN SEGAR,DAGING,,,,,,19.0,,19.0,,,,,,,19.0,,,,,,,19.0,,
1396,KUBIS BULAT IMPORT (INDONESIA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,,,3.5,,3.5,,,,,,,3.25,,,,,,,3.25,,
1399,BAWANG PERAI (LEEK) TEMPATAN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,,,,,,,,,,,,,,,,,,,10.0,,
1400,BAWANG PERAI (LEEK) IMPORT,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,,,14.175999999999998,,14.745000000000001,,,11.9,,,,15.9725,,,,,,,15.657999999999998,,18.995
1402,HORLICKS (PAKET),400 g,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,13.5,,,,13.170784313725491,,,,,,,,,
1412,KUBIS PANJANG CHINA - BESAR,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,,,6.458333333333333,,6.5,,,6.5,,,,6.5,8.0,,,,,,6.5,,
1419,KACANG DAL BIASA (INDIA),1kg,BARANGAN KERING,KACANG,,,,,,6.645454545454545,,6.645454545454545,,,,,,,6.81,,,,,,,6.488888888888889,,5.8
1420,KACANG DAL MALAVI (INDIA),1kg,BARANGAN KERING,KACANG,,,,,,8.45,,8.3625,,,,,,,8.3625,,,,,,,8.322222222222223,,
1422,KACANG DAL (AUSTRALIA),1kg,BARANGAN KERING,KACANG,4.99,4.99,4.99,4.99,4.99,4.798059701492538,4.99,4.861323529411765,4.99,4.99,4.795,4.99,4.99,4.99,4.837575757575757,4.99,4.99,4.99,4.99,4.99,4.99,4.83089552238806,4.99,5.5
1436,IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,17.990909090909092,,19.241666666666667,,,,,,,17.555625,21.0,,,,,,17.993333333333332,,
1437,IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,21.40833333333333,,21.432,,,22.0,,,,21.436,22.0,,,,,,21.156,,
1438,IKAN TENGGIRI BATANG (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,44.8,,46.0,,,,,,,44.125,,,,,,,43.45363636363636,,
1440,BAWANG BESAR IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,2.2,2.2,2.2,2.2,2.2,3.880392156862745,2.2,3.871467889908257,2.2,2.2,4.266666666666667,2.2,2.2,2.2,3.8753773584905664,3.6,2.2,2.2,2.2,2.2,2.2,3.909909090909091,2.2,4.5
1441,BAWANG BESAR IMPORT (CHINA),1kg,BARANGAN KERING,BAWANG,,,,,,3.4200000000000004,,3.4200000000000004,,,,,,,3.4200000000000004,,,,,,,3.4200000000000004,,
1442,BAWANG KECIL MERAH BIASA IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,3.29,3.29,3.29,,,4.226666666666667,,4.293376623376623,3.29,3.29,3.9225,3.29,3.29,3.29,4.227391304347826,3.29,3.29,3.29,3.29,3.29,3.29,4.237361111111111,3.29,
1443,BAWANG KECIL MERAH IMPORT (CHINA),1kg,BARANGAN KERING,BAWANG,,,,,,5.0,,5.0,,,,,,,5.0,,,,,,,5.0,,
1444,BAWANG KECIL MERAH IMPORT (MYANMAR),1kg,BARANGAN KERING,BAWANG,,,,,,4.5,,4.5,,,,,,,4.5,,,,,,,4.5,,
1445,BERAS CAP FAIZA EMAS (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,,,,,,25.932142857142857,,25.933333333333334,,,,,,,25.953333333333333,,,,,,,25.957272727272727,,
1458,KUBIS BULAT IMPORT (BEIJING),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.39,4.39,,,3.89,5.485555555555556,3.89,5.345128205128205,3.89,3.89,4.463333333333334,4.29,4.29,4.29,5.530277777777778,5.49,5.49,5.49,5.49,5.49,5.49,5.535128205128205,5.49,5.866666666666667
1463,KRIMER SEJAT CARNATION,390g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,4.132181818181818,,4.131929824561404,,,3.8,,,,4.125178571428571,,,,,,,4.117169811320755,,
1474,BERAS BASMATHI - FAIZA (KASHMIR),5 kg,BARANGAN BERBUNGKUS,BERAS,,,,,,33.642857142857146,,33.54827586206896,,,36.0,,,,33.32258064516129,,,,,,,33.07575757575758,,
1475,IKAN BAWAL PUTIH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,33.0,,,,,,,,,,,,,,,,,,
1476,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,13.678947368421051,,15.204166666666666,,,,,,,15.475999999999999,23.0,,,,,,15.491666666666667,11.0,10.6
1477,IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,14.963333333333333,,16.463333333333335,,,,,,,19.5,,,,,,,19.66333333333333,,
1479,BROKOLI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,11.59,11.59,,,,12.855263157894736,,12.913181818181817,9.99,,12.6225,14.69,14.69,14.69,13.709024390243904,16.345,,,,15.19,15.19,13.984878048780487,15.19,15.35
1481,KUBIS BUNGA (CAULIFLOWER),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.99,6.99,8.69,7.39,7.09,10.32969696969697,7.09,10.360806451612904,,,9.315999999999999,7.09,7.09,7.09,10.177068965517241,9.045,,,,,,10.303103448275863,,12.945
1482,KUBIS PANJANG (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.39,4.39,5.09,5.09,,6.128,,6.173571428571429,3.59,,4.29,3.59,,3.59,6.274285714285715,,3.59,3.59,3.59,3.59,,6.2075,,
1483,MEE KUNING BASAH (PELBAGAI JENAMA),+-450g,BARANGAN SEGAR,MEE/KUETIAU,1.4,1.4,,,1.35,1.6735955056179774,1.35,1.6920000000000002,1.35,1.35,1.7375,1.35,1.35,1.35,1.6852173913043478,1.5750000000000002,1.35,1.35,1.35,1.35,1.35,1.6789247311827955,1.35,
1484,KUETIAU BASAH (PELBAGAI JENAMA),+-450g,BARANGAN SEGAR,MEE/KUETIAU,1.35,1.35,1.35,1.4,1.35,1.5998484848484849,1.35,1.616268656716418,1.35,1.35,1.6833333333333333,1.35,1.35,1.35,1.6075384615384614,1.5750000000000002,1.35,1.35,1.35,1.35,1.35,1.615,1.35,
1485,EPAL HIJAU GRANNY SMITH (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,1.29,1.29,1.29,1.29,1.3725,1.29,1.3633333333333333,1.29,1.29,1.29,1.29,1.29,1.29,1.3633333333333333,1.29,1.29,1.29,1.29,1.29,1.29,1.3633333333333333,,1.6
1486,EPAL MERAH RED DELICIOUS (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,,,1.7,,,,,,,1.7,,,,,,,1.7,,
1487,OREN VALENCIA (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,,,,,,1.45,,1.5,,,,,,,1.3333333333333333,,,,,,,1.3333333333333333,,
1489,ASAM JAWA (BERBIJI) PELBAGAI JENAMA,200 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,1.5597938144329895,,1.5518627450980391,,1.4,1.45,,,,1.5535051546391752,,,,,,,1.5551428571428572,1.4,1.6
1491,BERAS PULUT THAILAND (SUSU) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,BERAS,,,,,,6.543181818181818,,6.534,,,7.0,,,,6.55686274509804,,,,,,,6.702040816326531,,
1492,BERAS PULUT THAILAND (BIASA) PELBAGAI JENAMA,1kg,BARANGAN BERBUNGKUS,BERAS,,,,,,5.737532467532468,,5.701234567901235,,,6.0,,,,5.6987654320987655,,,,,,,5.67710843373494,,4.742857142857143
1493,BIHUN KERING TEMPATAN (CAP JASMINE),400 g,BARANGAN BERBUNGKUS,BIHUN,,,,,,3.2402702702702704,,3.2267567567567568,,,,,,,3.1916216216216218,,,,,,,3.1797142857142857,,
